School_ID,Short_Name,Long_Name,School_Type,School_Latitude,School_Longitude,Website,Creative_School_Certification
610125,RUIZ,Irma C Ruiz Elementary School,Neighborhood,41.848101,-87.680745,https://ruizelementaryschool.org,STRONG
609728,ROOSEVELT HS,Theodore Roosevelt High School,Neighborhood,41.964828,-87.714819,https://rhsroughriders.org,EXCELLING
610040,LLOYD,Henry D Lloyd Elementary School,Neighborhood,41.918814,-87.748515,https://lloydschool.org,DEVELOPING
609983,HEDGES,James Hedges Elementary School,Neighborhood,41.807112,-87.673327,https://hedgescps.org,EXCELLING
610225,WHISTLER,John Whistler Elementary School,Neighborhood,41.683907,-87.655384,https://cps.edu/whistler,INCOMPLETE DATA
610016,KELLOGG,Kate S Kellogg Elementary School,Neighborhood,41.725263,-87.677233,http://kellogg.cps.edu,STRONG
610081,SHERIDAN,Mark Sheridan Math & Science Academy,Magnet,41.8444,-87.64134,http://sheridan.cps.edu,EXCELLING
610073,MITCHELL,Ellen Mitchell Elementary School,Neighborhood,41.892082,-87.683185,https://mitchellschool.org,STRONG
609839,CARROLL,Carroll-Rosenwald Specialty Elementary School,Neighborhood,41.742517,-87.696012,https://carroll-rosenwald.cps.edu,INCOMPLETE DATA
400112,ACERO - IDAR,Acero Charter Schools - Jovita Idar,Charter,41.801042,-87.708797,http://ji.aceroschools.org,EXCELLING
610380,WILLIAMS HS,Daniel Hale Williams Prep School of Medicine,Small,41.806118,-87.62503,https://dhwprepmed.org,STRONG
610130,PIRIE,John T Pirie Fine Arts & Academic Center ES,Neighborhood,41.74034,-87.607891,https://pirie.cps.edu,STRONG
610212,ALBANY PARK,Albany Park Multicultural Academy,Neighborhood,41.971504,-87.710609,https://albanypark.cps.edu,EXCELLING
609704,FARRAGUT HS,David G Farragut Career Academy High School,Neighborhood,41.84856,-87.708706,https://fcaib.org,STRONG
610022,KILMER,Joyce Kilmer Elementary School,Neighborhood,42.00364,-87.668222,https://kilmerelementary.org,EXCELLING
609918,FIELD,Eugene Field Elementary School,Neighborhood,42.009664,-87.669985,https://eugenefield.org,EXCELLING
609954,GREGORY,John Milton Gregory Elementary School,Neighborhood,41.870742,-87.718666,https://gregoryacademy.org,EMERGING
610082,MOUNT GREENWOOD,Mount Greenwood Elementary School,Neighborhood,41.695734,-87.70581,https://mtgreenwood.cps.edu,DEVELOPING
609959,HAINES,John Charles Haines Elementary School,Neighborhood,41.849958,-87.633806,http://haines.cps.edu,EXCELLING
610279,TANNER,Henry O Tanner Elementary School,Neighborhood,41.760673,-87.606791,https://tannerschool.org,STRONG
610223,WENTWORTH,Daniel S Wentworth Elementary School,Neighborhood,41.765076,-87.658205,https://wentworthschool.org,STRONG
610590,BRONZEVILLE CLASSICAL,Bronzeville Classical Elementary School,Classical,41.819249,-87.626621,https://bronzevilleclassical.cps.edu,EXCELLING
609723,MARSHALL HS,John Marshall Metropolitan High School,Neighborhood,41.878444,-87.70805,http://marshallmetro.cps.edu,DEVELOPING
610274,JOHNSON,James Weldon Johnson Elementary School,Neighborhood,41.861836,-87.703139,https://cps.edu/johnson,STRONG
609964,HAMLINE,John H Hamline Elementary School,Neighborhood,41.807242,-87.661175,https://hamlinehawks.org,EXCELLING
610070,MCPHERSON,James B McPherson Elementary School,Neighborhood,41.967847,-87.676288,https://mcpherson.cps.edu,STRONG
609709,GAGE PARK HS,Gage Park High School,Neighborhood,41.791013,-87.688954,https://gageparkhs.org,STRONG
400027,CICS - IRVING PARK,CICS - Irving Park,Charter,41.950891,-87.710492,https://www.cicsirvingpark.org,STRONG
609927,FOSTER PARK,Foster Park Elementary School,Neighborhood,41.738425,-87.668099,https://fosterpark.cps.edu,DEVELOPING
609795,CLARK ES,George Rogers Clark Elementary School,Neighborhood,41.867813,-87.770418,https://georgerogersclarkes.org,EXCELLING
610126,PERSHING,John J Pershing Elementary Humanities Magnet,Magnet,41.836527,-87.618338,https://pershingcps.org,STRONG
610231,NATIONAL TEACHERS,National Teachers Elementary Academy,Neighborhood,41.8528,-87.629308,https://ntacourage.org,EXCELLING
400051,NOBLE - NOBLE HS,Noble - Noble College Prep,Charter,41.900191,-87.662628,https://nobleschools.org/noblestreet,EXCELLING
400175,EXCEL SOUTH SHORE HS,Excel Academy of South Shore,Citywide-Option,41.759749,-87.556487,https://sesischools.com/locations/excel-academy-of-south-shore,EMERGING
610141,RAVENSWOOD,Ravenswood Elementary School,Neighborhood,41.960746,-87.670922,https://www.ravenswoodelementary.org,EXCELLING
610515,DISNEY II ES,Disney II Magnet School,Magnet,41.950461,-87.730678,https://disneyiimagnet.org,EXCELLING
610163,STOCK,Frederick Stock Elementary School,Neighborhood,42.016892,-87.814195,https://www.stock.cps.edu,EMERGING
609813,BROWNELL,Charles S Brownell Elementary School,Neighborhood,41.77162,-87.621746,https://brownellcps.org,DEVELOPING
610242,BRENNEMANN,Joseph Brennemann Elementary School,Neighborhood,41.959984,-87.649749,https://www.josephbrennemann.org/,EXCELLING
610103,OKEEFFE,Isabelle C O'Keeffe Elementary School,Neighborhood,41.768602,-87.572806,https://okeeffesoe.org,DEVELOPING
610053,MARQUETTE,Marquette Elementary School,Neighborhood,41.773881,-87.69703,https://marquettemustangs.org/,STRONG
400096,ROWE,Rowe Elementary Charter School,Charter,41.907797,-87.664072,https://www.roweelementaryschool.org,STRONG
610530,SOUTH SHORE ES,South Shore Fine Arts Academy,Small,41.767755,-87.590396,https://southshorefinearts.org,DEVELOPING
609871,VICK,Barbara Vick Early Childhood & Family Center,Special Education,41.688191,-87.685677,http://www.barbaravick.cps.edu,DEVELOPING
400150,YCCS - CHATHAM,YCCS-Chatham AcademyHS,Charter,41.730131,-87.60698,https://www.chathamacademyhs.org,INCOMPLETE DATA
609819,BURKE,Edmond Burke Elementary School,Neighborhood,41.79676,-87.616141,http://burke.cps.edu,EXCELLING
609879,DAWES,Charles Gates Dawes Elementary School,Neighborhood,41.745078,-87.717353,https://dawes.cps.edu,EXCELLING
400153,ACERO - BRIGHTON PARK,Acero Charter Schools - Brighton Park,Charter,41.813109,-87.693238,http://bp.aceroschools.org,STRONG
609730,SENN HS,Nicholas Senn High School,Neighborhood,41.989029,-87.667136,https://www.sennhs.org,EXCELLING
400118,NOBLE - DRW HS,Noble - DRW College Prep,Charter,41.869328,-87.711654,https://nobleschools.org/drw,STRONG
400057,NOBLE - UIC HS,Noble - UIC College Prep,Charter,41.865817,-87.676111,https://nobleschools.org/uic,DEVELOPING
400021,CATALYST - CIRCLE ROCK,Catalyst Elementary Charter School - Circle Rock,Charter,41.882322,-87.765322,https://catalystschools.org/circle-rock,STRONG
610251,CATHER,Willa Cather Elementary School,Neighborhood,41.88295,-87.699187,https://cather.cps.edu,EMERGING
610077,MORRILL,Donald Morrill Math & Science Elementary School,Neighborhood,41.784313,-87.688549,https://morrilleagles.org,DEVELOPING
610044,LOWELL,James Russell Lowell Elementary School,Neighborhood,41.90652,-87.710217,https://lowell.cps.edu,STRONG
609898,EBERHART,John F Eberhart Elementary School,Neighborhood,41.77442,-87.707953,http://eberhart.cps.edu,DEVELOPING
609774,ALCOTT ES,Louisa May Alcott College Preparatory ES,Neighborhood,41.92985,-87.646413,https://alcottelementary.net,STRONG
609865,JORDAN,Jordan Elementary Community School,Neighborhood,42.017088,-87.677763,https://jordan.cps.edu,DEVELOPING
610564,DISNEY II HS,Disney II Magnet High School,Magnet,41.952488,-87.721364,https://disneyiimagnet.org,DEVELOPING
610146,REVERE,Paul Revere Elementary School,Neighborhood,41.764196,-87.600177,https://wearerevere.org,EMERGING
610003,CUFFE,Paul Cuffe Math-Science Technology Academy ES,Neighborhood,41.742452,-87.653633,https://cuffeacademy.org,DEVELOPING
609750,SIMPSON HS,Simpson Academy HS for Young Women,Citywide-Option,41.864365,-87.668722,https://simpsonacademy.cps.edu,STRONG
609708,FOREMAN HS,Edwin G. Foreman College and Career Academy,Neighborhood,41.939797,-87.754167,http://www.foremancca.org,STRONG
609756,CURIE HS,Marie Sklodowska Curie Metropolitan High School,Magnet,41.80306,-87.722042,https://www.curiehs.org,EXCELLING
610323,BOWEN HS,Bowen High School,Small,41.734627,-87.55755,http://bowen.cps.edu,STRONG
610019,KERSHAW,Joshua D Kershaw Elementary School,Magnet,41.776453,-87.640892,https://kershawmagnet.org,STRONG
610402,DEVRY HS,DeVry University Advantage Academy HS,Magnet,41.941388,-87.690761,https://devry.cps.edu,STRONG
610133,WARD L,Laura S Ward Elementary School,Neighborhood,41.893236,-87.718797,http://lwardstem.cps.edu,EXCELLING
610353,CALMECA,Calmeca Academy of Fine Arts and Dual Language,Small,41.824377,-87.711654,https://www.calmecaacademy.com,EXCELLING
400064,PERSPECTIVES - JOSLIN HS,Perspectives - Rodney D. Joslin,Charter,41.855999,-87.628531,http://www.pcsedu.org,INCOMPLETE DATA
610542,WEST RIDGE,West Ridge Elementary School,Neighborhood,42.002959,-87.705917,https://westridgeelementary.org,DEVELOPING
610033,LASALLE,LaSalle Elementary Language Academy,Magnet,41.9139,-87.637565,https://www.lasallechicago.com,STRONG
610250,SALAZAR,Ruben Salazar Elementary Bilingual Center,Small,41.901417,-87.633632,https://salazar.cps.edu,DEVELOPING
610523,EDISON PARK,Edison Park Elementary School,Neighborhood,41.994238,-87.813771,https://edisonparkelementary.org,EXCELLING
609969,HARTE,Bret Harte Elementary School,Neighborhood,41.793447,-87.586855,http://www.harte.cps.edu,DEVELOPING
400080,ACERO - TORRES,Acero Charter Schools - PFC Omar E. Torres,Charter,41.8082,-87.73045,http://ot.aceroschools.org,STRONG
609857,CLEVELAND,Grover Cleveland Elementary School,Neighborhood,41.952042,-87.706443,https://clevelandschool.org,DEVELOPING
400091,CHICAGO TECH HS,Chicago Technology Academy High School,Contract,41.863301,-87.659095,https://chitech.org,STRONG
609949,GRAY,William P Gray Elementary School,Neighborhood,41.948764,-87.757116,https://gray.cps.edu,STRONG
610129,PICKARD,Josiah Pickard Elementary School,Neighborhood,41.8529,-87.683291,http://www.pickard.cps.edu,EMERGING
609820,BURLEY,Augustus H Burley Elementary School,Neighborhood,41.937937,-87.669853,http://burley.cps.edu,STRONG
609938,GARY,Joseph E Gary Elementary School,Neighborhood,41.837065,-87.718697,http://www.gary.cps.edu,STRONG
610244,CLARK HS,Michele Clark Academic Prep Magnet High School,Magnet,41.872885,-87.753325,https://micheleclark.org,DEVELOPING
609853,CHASE,Salmon P Chase Elementary School,Neighborhood,41.917993,-87.694562,https://chase.cps.edu,EXCELLING
400146,KIPP - ACADEMY,KIPP Academy Chicago Campus,Charter,41.891816,-87.746614,https://www.kippchicago.org,STRONG
610158,SAYRE,Harriet E Sayre Elementary Language Academy,Neighborhood,41.914151,-87.798721,https://sayre.cps.edu,DEVELOPING
400170,NOBLE - ACADEMY HS,Noble - The Noble Academy,Charter,41.906879,-87.645577,https://nobleschools.org/nobleacademy,EMERGING
400145,YCCS - YOUTH CONNECTION,YCCS-Youth Connection Leadership Acad HS,Charter,41.832072,-87.626781,https://yccs.us/campuses,INCOMPLETE DATA
610201,THORP O,Ole A Thorp Elementary Scholastic Academy,Magnet,41.948571,-87.777631,https://oathorpacademy.org,DEVELOPING
400056,NOBLE - ROWE CLARK HS,Noble - Rowe-Clark Math and Science Academy,Charter,41.895362,-87.718047,https://nobleschools.org/rowe-clark,DEVELOPING
610305,LELAND,George Leland Elementary School,Neighborhood,41.873587,-87.749276,https://leland.cps.edu,INCOMPLETE DATA
610076,MOOS,Bernhard Moos Elementary School,Neighborhood,41.912505,-87.696941,https://mooselementary.org,EXCELLING
610098,NOBEL,Alfred Nobel Elementary School,Neighborhood,41.906155,-87.729955,http://nobel.cps.edu/,STRONG
609887,DIXON,Arthur Dixon Elementary School,Neighborhood,41.743669,-87.609979,http://www.dixoneagles.org,EMERGING
609679,PROSSER HS,Charles Allen Prosser Career Academy High School,Career academy,41.920059,-87.761048,https://prosseracademy.org,EXCELLING
610108,OTOOLE,Luke O'Toole Elementary School,Neighborhood,41.774571,-87.674865,https://otoolelions.org,EXCELLING
609804,MOSAIC,Mosaic School of Fine Arts,Neighborhood,42.003412,-87.697463,http://mosaic.cps.edu,EXCELLING
400131,YCCS - CAMPOS,YCCS-Dr. Pedro Albizu Campos Puerto Rican HS,Charter,41.90285,-87.696006,https://pachs-chicago.org,EMERGING
609727,PHILLIPS HS,Wendell Phillips Academy High School,Neighborhood,41.82388,-87.619796,https://phillipshs.org,EXCELLING
609963,HAMILTON,Alexander Hamilton Elementary School,Neighborhood,41.94522,-87.670865,https://hamiltoncps.org,EXCELLING
609722,MANLEY HS,Manley Career Academy High School,Neighborhood,41.870939,-87.699896,https://cps.edu/manley-hs,DEVELOPING
610122,PEIRCE,Helen Peirce International Studies ES,Neighborhood,41.983456,-87.66585,http://peirce.cps.edu,STRONG
610246,BEASLEY,Edward Beasley Elementary Magnet Academic Center,Regional gifted center,41.798465,-87.625692,https://beasleyac.org/,INCOMPLETE DATA
609761,CORLISS HS,George H Corliss High School,Neighborhood,41.70666,-87.601216,https://newcorlisshs.org,DEVELOPING
610534,SKINNER NORTH,Skinner North,Classical,41.905109,-87.644841,https://www.skinnernorth.org,EXCELLING
610592,ENGLEWOOD STEM HS,Englewood STEM High School,Neighborhood,41.770251,-87.639061,https://englewoodstemhs.cps.edu,EXCELLING
610112,PARKER,Francis W Parker Elementary Community Academy,Neighborhood,41.77078,-87.634086,https://parker.cps.edu,STRONG
610090,MURRAY,Phillip Murray Elementary Language Academy,Magnet,41.798535,-87.59334,https://murray.cps.edu,STRONG
610334,RABY HS,Al Raby High School,Small,41.88621,-87.715423,https://www.alraby.org,DEVELOPING
610195,SUTHERLAND,Elizabeth H Sutherland Elementary School,Neighborhood,41.711445,-87.676821,https://sutherland.cps.edu,STRONG
610513,AIR FORCE HS,Air Force Academy High School,Military academy,41.828145,-87.632757,https://afahs.org,STRONG
610086,MOUNT VERNON,Mount Vernon Elementary School,Neighborhood,41.701952,-87.647652,https://mtvernon.cps.edu,EMERGING
610544,AZUELA,Mariano Azuela Elementary School,Neighborhood,41.771079,-87.73992,http://azuela.cps.edu,DEVELOPING
400156,NOBLE - BUTLER HS,Noble - Butler College Prep,Charter,41.706667,-87.602573,https://nobleschools.org/butler,INCOMPLETE DATA
610088,MOZART,Wolfgang A Mozart Elementary School,Neighborhood,41.92091,-87.721888,https://mozartmustangs.org,STRONG
609903,EDWARDS,Richard Edwards Elementary School,Neighborhood,41.805542,-87.725856,https://edwards.cps.edu,EXCELLING
610137,PRUSSING,Ernst Prussing Elementary School,Neighborhood,41.965619,-87.772414,http://prussing.cps.edu,STRONG
610541,LORCA,Federico Garcia Lorca Elementary School,Neighborhood,41.940026,-87.724783,https://lorca.cps.edu,STRONG
610363,DISNEY,Walt Disney Magnet Elementary School,Magnet,41.956816,-87.646083,https://disney.cps.edu,EXCELLING
609884,DEVER,William E Dever Elementary School,Neighborhood,41.942552,-87.813132,https://dever.cps.edu/,STRONG
400060,AHS - PASSAGES,Asian Human Services - Passages Charter School,Charter,41.983371,-87.67116,https://mytrellus.org/passages-charter-school,DEVELOPING
610593,OMBUDSMAN - ROSELAND HS,Ombudsman Chicago - Roseland,Citywide-Option,41.695105,-87.642816,https://chicago.ombudsman.com/,EMERGING
400104,INSTITUTO - HEALTH,Instituto Health Sciences Career Academy,Charter,41.845967,-87.68724,https://www.ihsca.org/,INCOMPLETE DATA
609806,BRADWELL,Myra Bradwell Communications Arts & Sciences ES,Neighborhood,41.754365,-87.557142,https://bradwellbruins.org,STRONG
610066,MCDADE,James E McDade Elementary Classical School,Classical,41.73455,-87.619214,https://mcdadeclassical.org,STRONG
400054,NOBLE - PRITZKER HS,Noble - Pritzker College Prep,Charter,41.915214,-87.730127,https://nobleschools.org/pritzker,INCOMPLETE DATA
609942,GOETHE,Johann W von Goethe Elementary School,Neighborhood,41.922831,-87.6929,https://goethe.cps.edu,EXCELLING
610139,PULLMAN,George M Pullman Elementary School,Neighborhood,41.688819,-87.609431,https://pullmanschool.org,STRONG
610135,PORTAGE PARK,Portage Park Elementary School,Neighborhood,41.956988,-87.761007,https://portageparkschool.org,EXCELLING
610193,NEW SULLIVAN,William K New Sullivan Elementary School,Neighborhood,41.743829,-87.542928,https://newsullivan.cps.edu,STRONG
610565,EXCEL ENGLEWOOD HS,Excel Academy of Englewood,Citywide-Option,41.763896,-87.649124,https://sesischools.com/locations/excel-academy-of-englewood,INCOMPLETE DATA
610097,NIXON,William P Nixon Elementary School,Neighborhood,41.919581,-87.73142,http://nixon.cps.edu,EXCELLING
610101,OGDEN ES,William B Ogden Elementary School,Neighborhood,41.899976,-87.629297,https://ogden.cps.edu,STRONG
610383,SOCIAL JUSTICE HS,Greater Lawndale High School For Social Justice,Small,41.833507,-87.735299,http://sj.lvlhs.org,STRONG
610569,OMBUDSMAN - NORTHWEST HS,Ombudsman Chicago- Northwest,Citywide-Option,42.017171,-87.806682,https://chicago.ombudsman.com/northwest/,INCOMPLETE DATA
609817,BUDLONG,Lyman A Budlong Elementary School,Neighborhood,41.975754,-87.696556,https://budlong.cps.edu,STRONG
609872,PEREZ,Manuel Perez Elementary School,Neighborhood,41.856029,-87.65798,https://perezelementary.org/,STRONG
609928,FULLER,Melville W Fuller Elementary School,Neighborhood,41.818003,-87.611784,http://fuller.cps.edu/,INCOMPLETE DATA
400077,U OF C - WOODLAWN HS,University of Chicago - Woodlawn,Charter,41.77813,-87.598114,https://www.uchicagocharter.org,DEVELOPING
609746,KENWOOD HS,Kenwood Academy High School,Neighborhood,41.803772,-87.590421,https://kenwoodacademy.org,EXCELLING
610092,NASH,Henry H Nash Elementary School,Neighborhood,41.89181,-87.747936,https://nashelementary.org,EXCELLING
609782,AUDUBON,John J Audubon Elementary School,Neighborhood,41.945062,-87.681041,https://audubonelementary.org,EXCELLING
609971,HARVARD,John Harvard Elementary School of Excellence,Neighborhood,41.757341,-87.632737,https://harvardcougars.org,EMERGING
610153,RYDER,William H Ryder Math & Science Specialty ES,Neighborhood,41.735379,-87.638843,https://ryderschool.org,EXCELLING
609891,DOOLITTLE,James R Doolittle Jr Elementary School,Neighborhood,41.831121,-87.612275,https://doolittleelementary.org,EXCELLING
609744,NORTHSIDE LEARNING HS,Northside Learning Center High School,Special Education,41.982973,-87.722386,https://www.northsidelearningcenter.org,STRONG
400033,CICS - LONGWOOD,CICS - Longwood,Charter,41.721221,-87.655768,https://cicsloomislongwood.org,EMERGING
610226,SANDOVAL,Socorro Sandoval Elementary School,Neighborhood,41.792346,-87.710987,https://sandovalelementary.org,STRONG
400178,MOVING EVEREST,Moving Everest Charter School,Charter,41.888259,-87.755281,https://www.movingeverest.org,STRONG
610188,DUNNE,Dunne Technology Academy,Neighborhood,41.696496,-87.639974,https://www.dunnestemacademy.org,EMERGING
610095,NEWBERRY,Walter L Newberry Math & Science Academy ES,Magnet,41.913947,-87.64599,http://www.newberryacademy.org,DEVELOPING
609972,HAUGAN,Helge A Haugan Elementary School,Neighborhood,41.964029,-87.723128,http://haugan.cps.edu,DEVELOPING
609981,HEARST,Phoebe Apperson Hearst Elementary School,Neighborhood,41.808175,-87.745726,https://www.hearst.cps.edu,STRONG
610180,SMYTH,John M Smyth Elementary School,Magnet,41.865351,-87.653445,http://smyth.cps.edu,STRONG
609748,YORK HS,Consuella B York Alternative HS,Citywide-Option,41.842533,-87.695261,https://yorkhs.org,STRONG
610329,OROZCO,Orozco Fine Arts & Sciences Elementary School,Neighborhood,41.857755,-87.67521,http://orozco.cps.edu,EXCELLING
400094,EPIC HS,EPIC Academy Charter High School,Charter,41.744849,-87.550222,http://www.epicacademy.org,EMERGING
609779,ARMSTRONG G,George Armstrong International Studies ES,Neighborhood,42.01015,-87.684442,https://georgearmstrongelementary.org,STRONG
610145,REINBERG,Peter A Reinberg Elementary School,Neighborhood,41.943019,-87.768983,https://reinberg.cps.edu,STRONG
609929,FULTON,Robert Fulton Elementary School,Neighborhood,41.79758,-87.668436,https://FultonFalcons.org,DEVELOPING
609976,HAYT,Stephen K Hayt Elementary School,Neighborhood,41.994541,-87.668504,https://hayt.cps.edu,STRONG
610221,WEBSTER,Daniel Webster Elementary School,Neighborhood,41.869916,-87.727524,https://www.cps.edu/webster,STRONG
609943,OWENS,Jesse Owens Elementary Community Academy,Neighborhood,41.670618,-87.622546,https://gompersschool.org,EXCELLING
